"user_id","signup_date","device_type","acquisition_channel","city_tier","age_group"
1878,"2024-03-21","Android","Google Ads","Tier-2","35-44"
1879,"2024-04-26","Android","Instagram","Tier-3","35-44"
1880,"2024-06-06","Web","Google Ads","Tier-1","25-34"
1881,"2024-04-28","Android","Instagram","Tier-3","18-24"
1882,"2024-04-05","iOS","Google Ads","Tier-1","35-44"
1883,"2024-03-12","Android","Instagram","Tier-1","18-24"
1884,"2024-06-28","iOS","Instagram","Tier-2","18-24"
1885,"2024-03-04","Android","Google Ads","Tier-2","18-24"
1886,"2024-04-27","iOS","Organic","Tier-2","25-34"
1887,"2024-06-25","iOS","Instagram","Tier-2","18-24"
1888,"2024-05-31","iOS","YouTube","Tier-1","45+"
1889,"2024-02-08","iOS","YouTube","Tier-2","25-34"
1890,"2024-01-29","iOS","Google Ads","Tier-2","18-24"
1891,"2024-06-07","Android","Instagram","Tier-1","25-34"
1892,"2024-05-19","Web","YouTube","Tier-2","45+"
1893,"2024-04-25","Android","Organic","Tier-3","25-34"
1894,"2024-04-20","iOS","Organic","Tier-2","35-44"
1895,"2024-06-14","Web","Instagram","Tier-2","18-24"
1896,"2024-03-29","Web","Instagram","Tier-2","18-24"
1897,"2024-04-19","Android","Organic","Tier-3","18-24"
1898,"2024-06-08","Android","Organic","Tier-1","25-34"
1899,"2024-03-11","iOS","Instagram","Tier-1","35-44"
1900,"2024-01-31","iOS","Instagram","Tier-3","45+"
1901,"2024-01-01","Android","Organic","Tier-1","25-34"
1902,"2024-01-29","Android","Instagram","Tier-3","35-44"
1903,"2024-01-13","iOS","Instagram","Tier-3","35-44"
1904,"2024-06-18","Android","Google Ads","Tier-2","45+"
1905,"2024-05-25","Web","Instagram","Tier-3","18-24"
1906,"2024-04-06","Android","Google Ads","Tier-3","18-24"
1907,"2024-05-02","Android","Google Ads","Tier-1","18-24"
1908,"2024-05-04","Android","Google Ads","Tier-1","45+"
1909,"2024-05-30","Web","Google Ads","Tier-2","35-44"
1910,"2024-04-05","Android","Instagram","Tier-3","35-44"
1911,"2024-02-06","iOS","Google Ads","Tier-1","45+"
1912,"2024-01-22","iOS","YouTube","Tier-1","45+"
1913,"2024-04-26","iOS","Google Ads","Tier-2","18-24"
1914,"2024-01-06","Android","Organic","Tier-2","18-24"
1915,"2024-01-20","Android","Organic","Tier-3","35-44"
1916,"2024-01-30","iOS","Instagram","Tier-3","35-44"
1917,"2024-02-13","Web","Google Ads","Tier-1","45+"
1918,"2024-01-01","iOS","Organic","Tier-2","18-24"
1919,"2024-05-18","Web","Organic","Tier-3","35-44"
1920,"2024-01-22","iOS","Google Ads","Tier-1","25-34"
1921,"2024-03-12","iOS","Google Ads","Tier-2","25-34"
1922,"2024-06-25","iOS","YouTube","Tier-1","25-34"
1923,"2024-02-25","Web","Organic","Tier-1","45+"
1924,"2024-05-31","Web","Organic","Tier-2","25-34"
1925,"2024-05-26","Web","YouTube","Tier-3","18-24"
1926,"2024-02-29","Android","YouTube","Tier-1","35-44"
1927,"2024-06-28","iOS","Instagram","Tier-1","18-24"
1928,"2024-06-04","Web","YouTube","Tier-2","25-34"
1929,"2024-06-21","Web","Google Ads","Tier-3","45+"
1930,"2024-01-03","Web","Instagram","Tier-2","18-24"
1931,"2024-05-08","Android","YouTube","Tier-2","18-24"
1932,"2024-01-27","iOS","Google Ads","Tier-3","25-34"
1933,"2024-04-07","iOS","Instagram","Tier-2","35-44"
1934,"2024-06-21","Web","YouTube","Tier-3","18-24"
1935,"2024-05-19","Android","Organic","Tier-1","25-34"
1936,"2024-04-16","Web","Instagram","Tier-3","45+"
1937,"2024-01-01","Android","Google Ads","Tier-1","25-34"
1938,"2024-03-15","Android","Instagram","Tier-2","25-34"
1939,"2024-03-01","Web","YouTube","Tier-3","18-24"
1940,"2024-04-24","Android","Google Ads","Tier-2","18-24"
1941,"2024-01-25","iOS","Google Ads","Tier-2","25-34"
1942,"2024-04-25","iOS","Google Ads","Tier-1","45+"
1943,"2024-05-31","iOS","YouTube","Tier-3","45+"
1944,"2024-05-19","iOS","Organic","Tier-3","35-44"
1945,"2024-01-20","iOS","Organic","Tier-2","45+"
1946,"2024-01-09","iOS","Instagram","Tier-3","25-34"
1947,"2024-03-04","Android","Instagram","Tier-2","18-24"
1948,"2024-02-24","iOS","Instagram","Tier-3","45+"
1949,"2024-03-16","Android","Google Ads","Tier-1","18-24"
1950,"2024-03-29","iOS","Google Ads","Tier-2","25-34"
1951,"2024-02-04","Web","YouTube","Tier-1","45+"
1952,"2024-06-18","iOS","Google Ads","Tier-3","18-24"
1953,"2024-06-11","Android","Organic","Tier-1","25-34"
1954,"2024-01-26","Web","Google Ads","Tier-1","25-34"
1955,"2024-04-09","iOS","Instagram","Tier-1","35-44"
1956,"2024-03-12","iOS","Google Ads","Tier-3","35-44"
1957,"2024-02-17","Web","Google Ads","Tier-2","35-44"
1958,"2024-04-14","Web","Organic","Tier-2","25-34"
1959,"2024-03-12","Web","Instagram","Tier-3","45+"
1960,"2024-05-26","Android","Google Ads","Tier-1","25-34"
1961,"2024-03-22","Web","Google Ads","Tier-3","35-44"
1962,"2024-06-25","Web","Google Ads","Tier-1","18-24"
1963,"2024-02-22","iOS","YouTube","Tier-2","35-44"
1964,"2024-01-10","Android","YouTube","Tier-2","45+"
1965,"2024-03-06","Web","Google Ads","Tier-3","25-34"
1966,"2024-04-05","Android","Google Ads","Tier-2","25-34"
1967,"2024-05-19","iOS","Google Ads","Tier-2","45+"
1968,"2024-05-25","Android","Organic","Tier-1","25-34"
1969,"2024-06-08","Web","Instagram","Tier-1","45+"
1970,"2024-05-16","iOS","Instagram","Tier-2","25-34"
1971,"2024-06-09","Android","Instagram","Tier-1","45+"
1972,"2024-06-09","Web","Google Ads","Tier-1","35-44"
1973,"2024-03-24","iOS","Organic","Tier-3","18-24"
1974,"2024-04-23","Web","Google Ads","Tier-1","18-24"
1975,"2024-01-24","iOS","Instagram","Tier-2","35-44"
1976,"2024-05-08","iOS","Organic","Tier-2","18-24"
1977,"2024-05-07","Web","Instagram","Tier-2","25-34"
1978,"2024-01-14","Android","Organic","Tier-1","35-44"
1979,"2024-05-08","Android","YouTube","Tier-2","25-34"
1980,"2024-01-20","Web","Instagram","Tier-2","25-34"
1981,"2024-06-20","Web","Instagram","Tier-1","45+"
1982,"2024-06-11","Web","Google Ads","Tier-1","45+"
1983,"2024-05-22","Web","YouTube","Tier-1","18-24"
1984,"2024-03-20","iOS","Google Ads","Tier-1","25-34"
1985,"2024-03-14","iOS","Google Ads","Tier-2","25-34"
1986,"2024-05-03","iOS","Organic","Tier-2","18-24"
1987,"2024-05-14","Web","YouTube","Tier-2","18-24"
1988,"2024-03-27","iOS","Organic","Tier-3","45+"
1989,"2024-06-05","Web","YouTube","Tier-3","25-34"
1990,"2024-03-18","iOS","YouTube","Tier-2","25-34"
1991,"2024-03-27","iOS","Organic","Tier-3","35-44"
1992,"2024-03-06","Android","Instagram","Tier-1","25-34"
1993,"2024-03-08","iOS","Instagram","Tier-1","25-34"
1994,"2024-04-19","Web","YouTube","Tier-3","35-44"
1995,"2024-02-04","Android","Organic","Tier-1","18-24"
1996,"2024-01-09","iOS","Organic","Tier-1","25-34"
1997,"2024-06-04","iOS","Google Ads","Tier-2","18-24"
1998,"2024-03-14","Android","Instagram","Tier-3","35-44"
1999,"2024-05-11","Android","Instagram","Tier-1","35-44"
2000,"2024-01-09","iOS","Google Ads","Tier-3","18-24"
2001,"2024-06-23","Android","Instagram","Tier-1","25-34"
2002,"2024-05-08","Android","Google Ads","Tier-1","35-44"
2003,"2024-01-22","iOS","Organic","Tier-3","25-34"
2004,"2024-06-19","Web","YouTube","Tier-3","18-24"
2005,"2024-05-17","iOS","Instagram","Tier-3","18-24"
2006,"2024-04-27","Web","Instagram","Tier-2","35-44"
2007,"2024-04-10","Android","YouTube","Tier-3","45+"
2008,"2024-01-17","Web","YouTube","Tier-1","25-34"
2009,"2024-06-12","iOS","Google Ads","Tier-3","25-34"
2010,"2024-05-13","Android","Google Ads","Tier-1","18-24"
2011,"2024-01-24","Android","Instagram","Tier-2","18-24"
2012,"2024-04-19","Android","Organic","Tier-2","45+"
2013,"2024-01-31","iOS","Instagram","Tier-2","25-34"
2014,"2024-02-13","iOS","Google Ads","Tier-3","18-24"
2015,"2024-01-15","Web","YouTube","Tier-1","45+"
2016,"2024-01-07","iOS","Organic","Tier-3","25-34"
2017,"2024-03-15","iOS","Instagram","Tier-1","45+"
2018,"2024-04-03","Android","Instagram","Tier-3","18-24"
2019,"2024-06-25","Android","Organic","Tier-3","35-44"
2020,"2024-04-10","Web","Google Ads","Tier-1","45+"
2021,"2024-02-07","Android","Google Ads","Tier-2","35-44"
2022,"2024-03-05","Web","Organic","Tier-2","18-24"
2023,"2024-04-19","Android","Organic","Tier-2","25-34"
2024,"2024-04-18","iOS","Google Ads","Tier-1","18-24"
2025,"2024-05-01","Android","Organic","Tier-2","25-34"
2026,"2024-06-16","iOS","Google Ads","Tier-2","25-34"
2027,"2024-06-03","iOS","YouTube","Tier-2","18-24"
2028,"2024-05-28","iOS","Google Ads","Tier-3","18-24"
2029,"2024-02-13","Web","Instagram","Tier-1","35-44"
2030,"2024-03-11","Web","Instagram","Tier-3","35-44"
2031,"2024-05-22","Web","Instagram","Tier-2","45+"
2032,"2024-03-23","Android","YouTube","Tier-3","18-24"
2033,"2024-01-09","iOS","Google Ads","Tier-3","25-34"
2034,"2024-05-03","iOS","Google Ads","Tier-1","18-24"
2035,"2024-03-08","Android","Google Ads","Tier-3","45+"
2036,"2024-06-18","iOS","Google Ads","Tier-1","18-24"
2037,"2024-06-24","Android","Organic","Tier-1","45+"
2038,"2024-05-02","Android","YouTube","Tier-3","45+"
2039,"2024-01-24","iOS","Organic","Tier-2","25-34"
2040,"2024-04-12","iOS","Google Ads","Tier-3","18-24"
2041,"2024-06-02","Web","Google Ads","Tier-2","25-34"
2042,"2024-04-11","Android","Organic","Tier-3","45+"
2043,"2024-01-15","Android","Google Ads","Tier-2","18-24"
2044,"2024-04-01","Web","Instagram","Tier-3","45+"
2045,"2024-03-31","Web","Instagram","Tier-2","25-34"
2046,"2024-04-22","Web","Google Ads","Tier-2","35-44"
2047,"2024-03-25","Android","Instagram","Tier-3","25-34"
2048,"2024-04-19","Android","Google Ads","Tier-1","18-24"
2049,"2024-01-10","iOS","Organic","Tier-1","45+"
2050,"2024-06-02","iOS","Google Ads","Tier-1","25-34"
2051,"2024-06-10","iOS","Instagram","Tier-1","25-34"
2052,"2024-05-15","Android","Google Ads","Tier-2","18-24"
2053,"2024-01-21","Android","YouTube","Tier-2","18-24"
2054,"2024-05-30","Android","Google Ads","Tier-1","25-34"
2055,"2024-04-01","Web","YouTube","Tier-2","18-24"
2056,"2024-06-21","iOS","Organic","Tier-2","18-24"
2057,"2024-01-08","Android","Instagram","Tier-2","45+"
2058,"2024-02-06","iOS","Organic","Tier-3","45+"
2059,"2024-03-18","Android","YouTube","Tier-3","18-24"
2060,"2024-03-20","Android","Google Ads","Tier-2","35-44"
2061,"2024-04-29","Android","Google Ads","Tier-2","18-24"
2062,"2024-04-13","Android","Google Ads","Tier-2","35-44"
2063,"2024-03-02","Web","Organic","Tier-3","25-34"
2064,"2024-04-07","Web","YouTube","Tier-3","35-44"
2065,"2024-05-17","Web","Organic","Tier-2","18-24"
2066,"2024-03-02","Web","YouTube","Tier-3","45+"
2067,"2024-04-04","Web","YouTube","Tier-3","18-24"
2068,"2024-01-14","iOS","Instagram","Tier-2","18-24"
2069,"2024-03-27","Web","Google Ads","Tier-2","25-34"
2070,"2024-01-08","iOS","Google Ads","Tier-1","35-44"
2071,"2024-04-26","Android","Google Ads","Tier-3","25-34"
2072,"2024-03-06","Web","Google Ads","Tier-1","25-34"
2073,"2024-01-21","Android","Instagram","Tier-2","45+"
2074,"2024-05-17","Web","Google Ads","Tier-2","18-24"
2075,"2024-06-18","Android","YouTube","Tier-1","25-34"
2076,"2024-01-03","iOS","YouTube","Tier-1","18-24"
2077,"2024-04-04","Web","Organic","Tier-2","18-24"
2078,"2024-01-30","iOS","Organic","Tier-1","25-34"
2079,"2024-02-02","iOS","Organic","Tier-1","45+"
2080,"2024-02-28","iOS","Organic","Tier-2","45+"
2081,"2024-03-23","Web","Organic","Tier-2","18-24"
2082,"2024-02-13","Android","Organic","Tier-2","18-24"
2083,"2024-01-06","iOS","Instagram","Tier-2","18-24"
2084,"2024-06-14","iOS","Google Ads","Tier-1","45+"
2085,"2024-03-22","Android","YouTube","Tier-2","25-34"
2086,"2024-01-05","iOS","Organic","Tier-1","35-44"
2087,"2024-03-25","Web","Google Ads","Tier-2","18-24"
2088,"2024-06-09","Android","Google Ads","Tier-2","18-24"
2089,"2024-06-16","iOS","YouTube","Tier-1","45+"
2090,"2024-06-18","iOS","YouTube","Tier-1","18-24"
2091,"2024-05-04","Web","Google Ads","Tier-1","45+"
2092,"2024-02-01","Web","YouTube","Tier-2","25-34"
2093,"2024-02-23","Android","Organic","Tier-1","45+"
2094,"2024-06-22","Web","Instagram","Tier-1","18-24"
2095,"2024-04-20","Web","Google Ads","Tier-2","45+"
2096,"2024-01-26","Android","YouTube","Tier-2","25-34"
2097,"2024-04-14","Android","Google Ads","Tier-1","18-24"
2098,"2024-04-12","Android","YouTube","Tier-2","35-44"
2099,"2024-02-15","iOS","YouTube","Tier-1","25-34"
2100,"2024-05-23","Android","Google Ads","Tier-3","35-44"
2101,"2024-03-06","iOS","Instagram","Tier-1","35-44"
2102,"2024-01-11","Web","Google Ads","Tier-3","25-34"
2103,"2024-06-23","iOS","YouTube","Tier-1","45+"
2104,"2024-06-10","Android","Instagram","Tier-3","18-24"
2105,"2024-06-04","iOS","YouTube","Tier-2","35-44"
2106,"2024-01-07","iOS","Instagram","Tier-2","25-34"
2107,"2024-03-07","Android","Organic","Tier-2","45+"
2108,"2024-02-12","Web","Instagram","Tier-2","25-34"
2109,"2024-01-26","Android","YouTube","Tier-1","18-24"
2110,"2024-01-26","Web","Google Ads","Tier-3","25-34"
2111,"2024-02-29","iOS","Organic","Tier-2","18-24"
2112,"2024-06-11","Android","Instagram","Tier-1","25-34"
2113,"2024-01-20","Web","YouTube","Tier-1","45+"
2114,"2024-03-04","iOS","YouTube","Tier-3","45+"
2115,"2024-04-22","Web","Google Ads","Tier-2","18-24"
2116,"2024-06-11","Web","Google Ads","Tier-2","18-24"
2117,"2024-04-09","Android","Google Ads","Tier-2","25-34"
2118,"2024-05-16","Android","Instagram","Tier-2","45+"
2119,"2024-05-11","Android","Google Ads","Tier-3","35-44"
2120,"2024-01-09","iOS","Google Ads","Tier-2","35-44"
2121,"2024-05-31","Android","Organic","Tier-1","25-34"
2122,"2024-05-25","iOS","Google Ads","Tier-3","18-24"
2123,"2024-06-06","Web","YouTube","Tier-1","18-24"
2124,"2024-06-14","Android","Instagram","Tier-2","18-24"
2125,"2024-01-22","iOS","Google Ads","Tier-2","25-34"
2126,"2024-05-03","iOS","Organic","Tier-2","18-24"
2127,"2024-01-13","Android","Google Ads","Tier-2","18-24"
2128,"2024-03-24","Android","YouTube","Tier-1","35-44"
2129,"2024-05-27","Android","YouTube","Tier-1","35-44"
2130,"2024-02-19","Web","YouTube","Tier-2","25-34"
2131,"2024-01-25","Android","Organic","Tier-1","35-44"
2132,"2024-04-27","iOS","Organic","Tier-2","18-24"
2133,"2024-05-10","Android","Google Ads","Tier-1","35-44"
2134,"2024-05-06","Android","Instagram","Tier-3","35-44"
2135,"2024-04-09","iOS","Google Ads","Tier-2","18-24"
2136,"2024-03-16","Android","Google Ads","Tier-3","18-24"
2137,"2024-03-25","iOS","Google Ads","Tier-3","45+"
2138,"2024-05-21","Android","YouTube","Tier-1","25-34"
2139,"2024-03-09","iOS","YouTube","Tier-1","35-44"
2140,"2024-04-09","iOS","Instagram","Tier-3","35-44"
2141,"2024-02-05","iOS","YouTube","Tier-1","25-34"
2142,"2024-02-03","Web","Google Ads","Tier-2","18-24"
2143,"2024-04-28","Android","Instagram","Tier-3","25-34"
2144,"2024-06-01","Android","Instagram","Tier-3","18-24"
2145,"2024-02-18","Android","Google Ads","Tier-3","25-34"
2146,"2024-05-27","Web","Instagram","Tier-1","18-24"
2147,"2024-03-25","Android","YouTube","Tier-2","18-24"
2148,"2024-02-14","Android","Google Ads","Tier-3","25-34"
2149,"2024-02-11","iOS","YouTube","Tier-3","45+"
2150,"2024-05-10","iOS","Google Ads","Tier-3","18-24"
2151,"2024-01-04","Android","Instagram","Tier-2","45+"
2152,"2024-03-05","Android","YouTube","Tier-3","25-34"
2153,"2024-01-06","iOS","Google Ads","Tier-1","18-24"
2154,"2024-05-22","Android","Google Ads","Tier-3","18-24"
2155,"2024-03-11","Android","Google Ads","Tier-1","18-24"
2156,"2024-01-15","iOS","Organic","Tier-1","35-44"
2157,"2024-01-29","iOS","Google Ads","Tier-2","35-44"
2158,"2024-02-13","iOS","Organic","Tier-3","45+"
2159,"2024-02-28","iOS","Instagram","Tier-1","25-34"
2160,"2024-04-26","iOS","YouTube","Tier-2","25-34"
2161,"2024-05-16","Android","Google Ads","Tier-2","18-24"
2162,"2024-02-23","iOS","Google Ads","Tier-1","25-34"
2163,"2024-03-22","Web","Organic","Tier-1","18-24"
2164,"2024-06-29","iOS","Google Ads","Tier-1","35-44"
2165,"2024-03-13","Web","YouTube","Tier-3","45+"
2166,"2024-01-22","iOS","Organic","Tier-1","35-44"
2167,"2024-02-09","Android","Google Ads","Tier-3","35-44"
2168,"2024-03-26","Web","Instagram","Tier-2","25-34"
2169,"2024-01-18","Android","Google Ads","Tier-3","35-44"
2170,"2024-04-11","Android","Google Ads","Tier-2","25-34"
2171,"2024-05-17","iOS","Instagram","Tier-2","18-24"
2172,"2024-05-29","Android","Google Ads","Tier-1","25-34"
2173,"2024-04-27","Web","Google Ads","Tier-2","18-24"
2174,"2024-05-22","Web","Google Ads","Tier-1","35-44"
2175,"2024-01-28","Android","Instagram","Tier-2","25-34"
2176,"2024-04-10","Web","YouTube","Tier-3","18-24"
2177,"2024-06-10","iOS","Instagram","Tier-2","25-34"
2178,"2024-04-07","Web","Google Ads","Tier-2","18-24"
2179,"2024-02-21","Android","Instagram","Tier-3","25-34"
2180,"2024-01-08","Web","Organic","Tier-3","25-34"
2181,"2024-03-06","iOS","Organic","Tier-2","35-44"
2182,"2024-06-15","iOS","Instagram","Tier-3","35-44"
2183,"2024-05-11","Android","YouTube","Tier-2","25-34"
2184,"2024-01-02","Android","Instagram","Tier-3","45+"
2185,"2024-03-04","iOS","YouTube","Tier-1","35-44"
2186,"2024-06-27","iOS","YouTube","Tier-2","45+"
2187,"2024-01-04","Web","Instagram","Tier-1","18-24"
2188,"2024-03-21","Android","Google Ads","Tier-3","25-34"
2189,"2024-02-26","Web","Instagram","Tier-2","25-34"
2190,"2024-03-16","Android","Google Ads","Tier-3","35-44"
2191,"2024-03-23","Web","Instagram","Tier-1","18-24"
2192,"2024-05-09","Android","YouTube","Tier-3","45+"
2193,"2024-05-07","Android","Organic","Tier-2","35-44"
2194,"2024-01-01","iOS","Google Ads","Tier-1","35-44"
2195,"2024-05-18","Android","Instagram","Tier-2","45+"
2196,"2024-05-24","Android","Organic","Tier-3","18-24"
2197,"2024-05-23","Android","Google Ads","Tier-2","35-44"
2198,"2024-05-11","Web","Instagram","Tier-3","25-34"
2199,"2024-04-08","Android","Instagram","Tier-1","25-34"
2200,"2024-03-15","iOS","Google Ads","Tier-3","35-44"
2201,"2024-05-28","Web","YouTube","Tier-3","18-24"
2202,"2024-06-13","Android","Organic","Tier-3","45+"
2203,"2024-03-01","iOS","YouTube","Tier-2","45+"
2204,"2024-01-29","Web","Google Ads","Tier-3","35-44"
2205,"2024-03-17","Web","Google Ads","Tier-1","18-24"
2206,"2024-02-20","iOS","Instagram","Tier-3","25-34"
2207,"2024-06-12","Web","Organic","Tier-1","45+"
2208,"2024-03-16","iOS","Instagram","Tier-1","35-44"
2209,"2024-04-07","Web","Organic","Tier-2","25-34"
2210,"2024-05-31","Android","Google Ads","Tier-2","18-24"
2211,"2024-03-29","Android","Google Ads","Tier-1","45+"
2212,"2024-03-16","iOS","Google Ads","Tier-3","25-34"
2213,"2024-03-20","iOS","YouTube","Tier-1","18-24"
2214,"2024-05-20","Android","YouTube","Tier-2","35-44"
2215,"2024-04-13","Web","YouTube","Tier-2","18-24"
2216,"2024-03-01","iOS","Organic","Tier-2","18-24"
2217,"2024-06-12","Android","Instagram","Tier-1","25-34"
2218,"2024-01-29","Android","Google Ads","Tier-1","25-34"
2219,"2024-04-23","Android","Google Ads","Tier-2","18-24"
2220,"2024-02-08","Android","Instagram","Tier-3","18-24"
2221,"2024-02-08","iOS","Organic","Tier-1","45+"
2222,"2024-03-23","Android","Instagram","Tier-3","25-34"
2223,"2024-03-07","iOS","Google Ads","Tier-1","18-24"
2224,"2024-06-09","Android","YouTube","Tier-3","18-24"
2225,"2024-03-14","Web","Instagram","Tier-1","18-24"
2226,"2024-04-20","Web","Google Ads","Tier-1","35-44"
2227,"2024-04-04","Android","YouTube","Tier-1","45+"
2228,"2024-05-27","Android","YouTube","Tier-2","18-24"
2229,"2024-06-02","Web","Instagram","Tier-1","35-44"
2230,"2024-01-22","Android","Instagram","Tier-1","18-24"
2231,"2024-01-31","Android","Instagram","Tier-1","35-44"
2232,"2024-04-19","iOS","Google Ads","Tier-2","25-34"
2233,"2024-03-26","Web","Organic","Tier-3","35-44"
2234,"2024-01-23","Android","Organic","Tier-1","45+"
2235,"2024-01-14","iOS","Organic","Tier-1","35-44"
2236,"2024-05-22","Android","Google Ads","Tier-2","45+"
2237,"2024-03-18","iOS","Organic","Tier-1","25-34"
2238,"2024-03-05","Web","Organic","Tier-2","18-24"
2239,"2024-05-16","Android","Organic","Tier-1","45+"
2240,"2024-03-24","Web","YouTube","Tier-1","25-34"
2241,"2024-05-29","iOS","YouTube","Tier-1","18-24"
2242,"2024-01-27","Web","YouTube","Tier-3","18-24"
2243,"2024-05-03","Android","Instagram","Tier-3","25-34"
2244,"2024-03-05","Android","Instagram","Tier-2","25-34"
2245,"2024-05-30","Android","Instagram","Tier-1","25-34"
2246,"2024-06-17","Web","Instagram","Tier-1","25-34"
2247,"2024-06-07","Android","YouTube","Tier-3","25-34"
2248,"2024-02-19","Android","YouTube","Tier-1","25-34"
2249,"2024-03-05","iOS","Instagram","Tier-3","18-24"
2250,"2024-05-29","iOS","Organic","Tier-2","25-34"
2251,"2024-05-24","Android","Instagram","Tier-2","25-34"
2252,"2024-06-29","iOS","YouTube","Tier-1","25-34"
2253,"2024-05-20","iOS","Google Ads","Tier-2","25-34"
2254,"2024-06-28","iOS","Organic","Tier-3","35-44"
2255,"2024-03-05","Web","YouTube","Tier-1","25-34"
2256,"2024-03-26","Android","Organic","Tier-2","18-24"
2257,"2024-03-20","iOS","Google Ads","Tier-1","25-34"
2258,"2024-02-11","iOS","Organic","Tier-2","18-24"
2259,"2024-03-08","Android","Google Ads","Tier-2","18-24"
2260,"2024-02-15","Android","YouTube","Tier-2","18-24"
2261,"2024-04-27","iOS","Organic","Tier-2","18-24"
2262,"2024-03-18","Web","Organic","Tier-1","25-34"
2263,"2024-06-25","Web","Google Ads","Tier-3","25-34"
2264,"2024-06-16","iOS","Organic","Tier-1","18-24"
2265,"2024-05-11","Android","Instagram","Tier-1","35-44"
2266,"2024-05-30","iOS","Organic","Tier-3","25-34"
2267,"2024-06-24","Android","Google Ads","Tier-1","18-24"
2268,"2024-03-12","Android","YouTube","Tier-3","18-24"
2269,"2024-02-13","Android","YouTube","Tier-2","45+"
2270,"2024-06-04","Android","Google Ads","Tier-2","18-24"
2271,"2024-02-11","iOS","YouTube","Tier-1","18-24"
2272,"2024-01-17","Android","Instagram","Tier-2","25-34"
2273,"2024-03-08","Android","Google Ads","Tier-2","18-24"
2274,"2024-03-07","iOS","Instagram","Tier-3","25-34"
2275,"2024-01-15","Android","Instagram","Tier-1","18-24"
2276,"2024-04-06","iOS","YouTube","Tier-1","45+"
2277,"2024-04-16","Web","YouTube","Tier-1","25-34"
2278,"2024-02-13","iOS","YouTube","Tier-3","35-44"
2279,"2024-03-01","Android","Google Ads","Tier-3","25-34"
2280,"2024-03-26","Android","Organic","Tier-3","45+"
2281,"2024-02-19","iOS","Organic","Tier-1","25-34"
2282,"2024-01-26","Android","Instagram","Tier-3","18-24"
2283,"2024-01-16","Web","Instagram","Tier-3","25-34"
2284,"2024-06-23","Web","Organic","Tier-1","25-34"
2285,"2024-03-19","Android","Instagram","Tier-1","18-24"
2286,"2024-04-27","Android","Google Ads","Tier-1","18-24"
2287,"2024-03-28","iOS","Instagram","Tier-2","35-44"
2288,"2024-05-01","iOS","Organic","Tier-1","25-34"
2289,"2024-06-02","Web","YouTube","Tier-1","18-24"
2290,"2024-01-30","Web","Organic","Tier-2","35-44"
2291,"2024-03-28","Web","YouTube","Tier-1","45+"
2292,"2024-01-03","iOS","Google Ads","Tier-2","35-44"
2293,"2024-01-19","Android","Instagram","Tier-2","25-34"
2294,"2024-05-01","Android","Organic","Tier-2","25-34"
2295,"2024-03-09","Android","Instagram","Tier-1","18-24"
2296,"2024-02-18","Android","Google Ads","Tier-3","25-34"
2297,"2024-02-07","Web","Google Ads","Tier-3","35-44"
2298,"2024-05-27","iOS","Instagram","Tier-1","35-44"
2299,"2024-02-18","Android","Instagram","Tier-3","25-34"
2300,"2024-02-21","Android","Organic","Tier-1","25-34"
2301,"2024-01-15","Android","Google Ads","Tier-3","35-44"
2302,"2024-01-01","Android","Organic","Tier-3","18-24"
2303,"2024-02-29","Android","Organic","Tier-3","18-24"
2304,"2024-03-05","Web","Google Ads","Tier-3","35-44"
2305,"2024-04-22","Web","Instagram","Tier-3","25-34"
2306,"2024-06-23","Android","Instagram","Tier-2","25-34"
2307,"2024-06-26","iOS","Instagram","Tier-2","45+"
2308,"2024-01-07","iOS","Google Ads","Tier-1","25-34"
2309,"2024-01-20","iOS","YouTube","Tier-1","35-44"
2310,"2024-03-29","Android","Organic","Tier-2","35-44"
2311,"2024-04-05","Android","Google Ads","Tier-3","45+"
2312,"2024-06-19","Android","Instagram","Tier-3","18-24"
2313,"2024-01-26","Web","Instagram","Tier-2","18-24"
2314,"2024-04-21","Android","Organic","Tier-2","18-24"
2315,"2024-02-14","iOS","Google Ads","Tier-2","35-44"
2316,"2024-03-03","Web","Organic","Tier-3","18-24"
2317,"2024-01-02","iOS","Instagram","Tier-3","45+"
2318,"2024-01-08","iOS","Google Ads","Tier-1","25-34"
2319,"2024-05-09","iOS","YouTube","Tier-3","18-24"
2320,"2024-03-19","iOS","YouTube","Tier-2","35-44"
2321,"2024-03-20","Web","Organic","Tier-1","35-44"
2322,"2024-04-15","Android","YouTube","Tier-3","25-34"
2323,"2024-04-14","Android","Organic","Tier-2","45+"
2324,"2024-03-25","Android","Instagram","Tier-1","25-34"
2325,"2024-03-03","Web","Organic","Tier-1","25-34"
2326,"2024-04-21","Android","Google Ads","Tier-2","45+"
2327,"2024-01-19","iOS","Google Ads","Tier-3","35-44"
2328,"2024-05-13","Android","Organic","Tier-1","45+"
2329,"2024-01-12","Android","Instagram","Tier-2","18-24"
2330,"2024-02-29","Android","Google Ads","Tier-3","25-34"
2331,"2024-06-06","Android","YouTube","Tier-3","35-44"
2332,"2024-06-24","Android","Organic","Tier-1","25-34"
2333,"2024-01-31","Android","Google Ads","Tier-3","45+"
2334,"2024-01-02","Android","Instagram","Tier-1","45+"
2335,"2024-03-09","Android","Instagram","Tier-1","35-44"
2336,"2024-04-16","iOS","Google Ads","Tier-2","25-34"
2337,"2024-02-29","iOS","Google Ads","Tier-1","45+"
2338,"2024-03-22","Android","YouTube","Tier-1","35-44"
