"session_id","user_id","session_date","screen_name","funnel_stage","time_spent_seconds","action_taken"
496,1558,"2024-01-09","Plan Selection",3,68,"clicked"
497,408,"2024-03-25","Confirmation",5,66,"converted"
498,1813,"2024-01-31","Home",1,142,"dropped"
499,289,"2024-05-29","Payment",4,164,"clicked"
500,549,"2024-01-04","Plan Selection",3,143,"viewed"
501,1407,"2024-02-17","Confirmation",5,170,"converted"
502,768,"2024-06-06","Plan Selection",3,73,"viewed"
503,559,"2024-03-22","Plan Selection",3,25,"clicked"
504,1430,"2024-03-04","Pricing Page",2,48,"dropped"
505,1086,"2024-05-06","Pricing Page",2,66,"dropped"
506,39,"2024-02-28","Plan Selection",3,187,"viewed"
507,14,"2024-05-28","Home",1,198,"clicked"
508,1514,"2024-01-23","Home",1,53,"viewed"
509,2975,"2024-05-19","Confirmation",5,30,"converted"
510,2593,"2024-01-03","Pricing Page",2,38,"dropped"
511,1765,"2024-04-27","Pricing Page",2,51,"clicked"
512,1903,"2024-05-22","Home",1,174,"viewed"
513,1505,"2024-04-05","Home",1,36,"dropped"
514,2117,"2024-06-06","Pricing Page",2,54,"dropped"
515,2631,"2024-01-08","Plan Selection",3,169,"dropped"
516,2224,"2024-01-06","Confirmation",5,108,"converted"
517,2180,"2024-01-27","Plan Selection",3,82,"dropped"
518,1544,"2024-02-08","Plan Selection",3,11,"clicked"
519,642,"2024-05-11","Confirmation",5,167,"converted"
520,2839,"2024-03-08","Home",1,23,"dropped"
521,2598,"2024-05-05","Payment",4,58,"viewed"
522,1188,"2024-01-19","Pricing Page",2,39,"clicked"
523,1002,"2024-05-02","Pricing Page",2,63,"dropped"
524,255,"2024-01-08","Confirmation",5,141,"converted"
525,1269,"2024-01-25","Pricing Page",2,50,"dropped"
526,2668,"2024-06-06","Plan Selection",3,162,"viewed"
527,2125,"2024-01-26","Plan Selection",3,100,"clicked"
528,1058,"2024-01-25","Plan Selection",3,145,"clicked"
529,1962,"2024-04-29","Pricing Page",2,57,"dropped"
530,2062,"2024-03-18","Home",1,38,"clicked"
531,2496,"2024-05-25","Plan Selection",3,56,"clicked"
532,556,"2024-02-05","Pricing Page",2,45,"dropped"
533,2331,"2024-01-21","Pricing Page",2,56,"clicked"
534,2779,"2024-03-25","Plan Selection",3,91,"clicked"
535,1527,"2024-04-01","Home",1,113,"clicked"
536,875,"2024-05-15","Payment",4,29,"viewed"
537,381,"2024-06-26","Plan Selection",3,148,"viewed"
538,1059,"2024-01-19","Pricing Page",2,59,"clicked"
539,2277,"2024-01-31","Plan Selection",3,73,"viewed"
540,1528,"2024-06-06","Payment",4,111,"dropped"
541,2523,"2024-06-26","Pricing Page",2,38,"viewed"
542,1526,"2024-05-25","Pricing Page",2,39,"clicked"
543,2592,"2024-06-11","Confirmation",5,165,"converted"
544,628,"2024-05-08","Confirmation",5,110,"converted"
545,2197,"2024-01-28","Plan Selection",3,85,"dropped"
546,2319,"2024-02-28","Pricing Page",2,45,"clicked"
547,172,"2024-01-20","Pricing Page",2,45,"clicked"
548,2016,"2024-01-08","Home",1,182,"viewed"
549,2932,"2024-05-15","Payment",4,178,"viewed"
550,853,"2024-01-24","Payment",4,134,"viewed"
551,2028,"2024-02-15","Pricing Page",2,41,"dropped"
552,2525,"2024-04-24","Plan Selection",3,59,"clicked"
553,24,"2024-06-28","Confirmation",5,148,"converted"
554,2011,"2024-02-18","Pricing Page",2,55,"dropped"
555,1815,"2024-03-03","Confirmation",5,106,"converted"
556,2122,"2024-01-16","Pricing Page",2,39,"clicked"
557,431,"2024-06-06","Confirmation",5,206,"converted"
558,442,"2024-05-23","Plan Selection",3,68,"viewed"
559,1136,"2024-03-02","Plan Selection",3,171,"clicked"
560,926,"2024-03-31","Plan Selection",3,91,"clicked"
561,586,"2024-01-24","Home",1,189,"clicked"
562,2626,"2024-03-20","Plan Selection",3,108,"viewed"
563,1264,"2024-05-18","Plan Selection",3,118,"dropped"
564,1269,"2024-01-16","Home",1,106,"viewed"
565,1281,"2024-02-07","Payment",4,46,"viewed"
566,1873,"2024-02-08","Pricing Page",2,40,"dropped"
567,3,"2024-03-03","Payment",4,132,"viewed"
568,1472,"2024-06-04","Payment",4,117,"dropped"
569,1423,"2024-05-10","Home",1,151,"dropped"
570,2,"2024-06-16","Plan Selection",3,84,"viewed"
571,2174,"2024-05-10","Pricing Page",2,66,"dropped"
572,1165,"2024-04-21","Confirmation",5,159,"converted"
573,2940,"2024-04-28","Pricing Page",2,60,"clicked"
574,341,"2024-04-13","Plan Selection",3,180,"viewed"
575,191,"2024-01-27","Plan Selection",3,54,"clicked"
576,2741,"2024-01-04","Pricing Page",2,52,"clicked"
577,283,"2024-03-24","Home",1,160,"viewed"
578,343,"2024-04-09","Pricing Page",2,49,"clicked"
579,793,"2024-02-20","Plan Selection",3,45,"dropped"
580,2472,"2024-06-13","Home",1,137,"viewed"
581,2920,"2024-06-17","Payment",4,183,"dropped"
582,388,"2024-02-07","Plan Selection",3,123,"viewed"
583,2818,"2024-06-13","Payment",4,201,"clicked"
584,35,"2024-02-28","Plan Selection",3,205,"dropped"
585,1816,"2024-05-08","Payment",4,107,"clicked"
586,2787,"2024-05-25","Pricing Page",2,62,"dropped"
587,243,"2024-03-31","Pricing Page",2,62,"dropped"
588,860,"2024-03-06","Confirmation",5,151,"converted"
589,1961,"2024-01-27","Payment",4,100,"viewed"
590,807,"2024-04-12","Home",1,103,"dropped"
591,2352,"2024-02-07","Plan Selection",3,162,"viewed"
592,2010,"2024-06-24","Payment",4,75,"dropped"
593,1351,"2024-06-28","Plan Selection",3,31,"viewed"
594,404,"2024-04-17","Plan Selection",3,26,"viewed"
595,630,"2024-06-25","Pricing Page",2,46,"clicked"
596,2145,"2024-03-18","Confirmation",5,140,"converted"
597,887,"2024-04-05","Payment",4,34,"clicked"
598,1773,"2024-05-21","Home",1,72,"dropped"
599,2842,"2024-02-06","Home",1,55,"viewed"
600,1614,"2024-05-16","Home",1,114,"dropped"
601,447,"2024-02-26","Home",1,142,"viewed"
602,2169,"2024-05-23","Payment",4,128,"clicked"
603,364,"2024-06-06","Confirmation",5,63,"converted"
604,1248,"2024-02-20","Home",1,179,"viewed"
605,1780,"2024-03-29","Plan Selection",3,171,"dropped"
606,2824,"2024-03-29","Plan Selection",3,143,"clicked"
607,753,"2024-06-12","Payment",4,36,"clicked"
608,1026,"2024-05-01","Pricing Page",2,56,"dropped"
609,1427,"2024-02-06","Plan Selection",3,73,"viewed"
610,623,"2024-04-07","Home",1,170,"viewed"
611,1023,"2024-03-23","Pricing Page",2,66,"dropped"
612,383,"2024-04-24","Payment",4,10,"viewed"
613,1150,"2024-06-08","Pricing Page",2,55,"dropped"
614,318,"2024-01-05","Payment",4,190,"dropped"
615,2907,"2024-03-20","Pricing Page",2,40,"dropped"
616,1428,"2024-05-17","Pricing Page",2,55,"clicked"
617,979,"2024-02-02","Confirmation",5,12,"converted"
618,989,"2024-04-21","Home",1,123,"clicked"
619,643,"2024-02-28","Confirmation",5,196,"converted"
620,2158,"2024-05-24","Payment",4,161,"clicked"
621,646,"2024-02-03","Pricing Page",2,53,"dropped"
622,1482,"2024-06-18","Pricing Page",2,44,"dropped"
623,2944,"2024-02-23","Plan Selection",3,177,"clicked"
624,728,"2024-04-11","Home",1,138,"dropped"
625,481,"2024-05-15","Pricing Page",2,41,"clicked"
626,537,"2024-05-25","Pricing Page",2,38,"dropped"
627,2371,"2024-02-19","Home",1,45,"viewed"
628,2754,"2024-06-15","Payment",4,94,"clicked"
629,2175,"2024-05-30","Confirmation",5,102,"converted"
630,975,"2024-02-14","Pricing Page",2,44,"clicked"
631,387,"2024-03-28","Home",1,152,"clicked"
632,560,"2024-04-07","Home",1,17,"viewed"
633,2598,"2024-06-19","Home",1,158,"clicked"
634,2009,"2024-02-07","Home",1,106,"clicked"
635,952,"2024-04-05","Plan Selection",3,179,"dropped"
636,986,"2024-01-23","Plan Selection",3,164,"viewed"
637,1610,"2024-05-20","Pricing Page",2,67,"dropped"
638,1595,"2024-03-10","Pricing Page",2,45,"clicked"
639,1443,"2024-04-13","Pricing Page",2,49,"dropped"
640,2645,"2024-04-20","Pricing Page",2,45,"dropped"
641,1074,"2024-05-08","Pricing Page",2,47,"dropped"
642,1542,"2024-02-24","Confirmation",5,182,"converted"
643,1393,"2024-05-12","Pricing Page",2,40,"clicked"
644,2919,"2024-06-18","Payment",4,205,"viewed"
645,369,"2024-05-21","Plan Selection",3,90,"clicked"
646,1728,"2024-05-26","Pricing Page",2,43,"viewed"
647,905,"2024-04-16","Home",1,85,"viewed"
648,2728,"2024-01-22","Payment",4,208,"clicked"
649,2207,"2024-04-28","Home",1,79,"clicked"
650,2104,"2024-06-04","Pricing Page",2,50,"dropped"
651,956,"2024-01-07","Pricing Page",2,30,"clicked"
652,781,"2024-06-09","Plan Selection",3,138,"dropped"
653,769,"2024-04-12","Home",1,134,"viewed"
654,2146,"2024-05-29","Confirmation",5,103,"converted"
655,1129,"2024-03-26","Pricing Page",2,61,"dropped"
656,1137,"2024-03-27","Pricing Page",2,64,"dropped"
657,823,"2024-04-24","Pricing Page",2,63,"dropped"
658,1012,"2024-01-30","Payment",4,118,"clicked"
659,2538,"2024-03-03","Home",1,186,"viewed"
660,1988,"2024-05-11","Plan Selection",3,23,"clicked"
661,2090,"2024-03-03","Plan Selection",3,46,"viewed"
662,1030,"2024-05-21","Payment",4,19,"viewed"
663,2743,"2024-05-12","Confirmation",5,88,"converted"
664,601,"2024-05-30","Plan Selection",3,60,"viewed"
665,923,"2024-05-06","Plan Selection",3,170,"clicked"
666,2920,"2024-01-07","Pricing Page",2,34,"dropped"
667,1968,"2024-02-07","Home",1,144,"dropped"
668,2712,"2024-06-24","Home",1,164,"clicked"
669,2844,"2024-03-09","Home",1,37,"clicked"
670,707,"2024-04-15","Pricing Page",2,48,"dropped"
671,381,"2024-04-10","Pricing Page",2,45,"dropped"
672,2646,"2024-01-04","Pricing Page",2,36,"clicked"
673,2235,"2024-05-07","Pricing Page",2,48,"viewed"
674,1035,"2024-01-16","Pricing Page",2,49,"dropped"
675,2374,"2024-03-30","Home",1,205,"viewed"
676,542,"2024-01-06","Plan Selection",3,202,"viewed"
677,2996,"2024-01-12","Pricing Page",2,41,"viewed"
678,2329,"2024-06-15","Pricing Page",2,56,"dropped"
679,883,"2024-05-24","Home",1,34,"clicked"
680,463,"2024-06-04","Payment",4,124,"clicked"
681,525,"2024-05-13","Home",1,127,"clicked"
682,1508,"2024-01-29","Pricing Page",2,57,"clicked"
683,2242,"2024-04-29","Home",1,83,"viewed"
684,2961,"2024-01-16","Pricing Page",2,31,"viewed"
685,2966,"2024-03-27","Pricing Page",2,59,"dropped"
686,1036,"2024-05-29","Home",1,201,"clicked"
687,2295,"2024-02-13","Confirmation",5,181,"converted"
688,1606,"2024-01-19","Confirmation",5,63,"converted"
689,1756,"2024-01-23","Payment",4,11,"clicked"
690,60,"2024-06-06","Pricing Page",2,64,"dropped"
691,313,"2024-06-03","Confirmation",5,46,"converted"
692,239,"2024-06-01","Confirmation",5,78,"converted"
693,2368,"2024-06-15","Pricing Page",2,49,"dropped"
694,277,"2024-05-08","Pricing Page",2,43,"dropped"
695,1161,"2024-03-03","Plan Selection",3,169,"clicked"
696,200,"2024-03-23","Home",1,10,"viewed"
697,2979,"2024-04-11","Payment",4,99,"viewed"
698,1422,"2024-01-14","Confirmation",5,126,"converted"
699,101,"2024-03-15","Confirmation",5,131,"converted"
700,387,"2024-05-28","Plan Selection",3,33,"clicked"
701,2475,"2024-05-28","Plan Selection",3,142,"clicked"
702,553,"2024-04-22","Plan Selection",3,185,"viewed"
703,366,"2024-03-04","Pricing Page",2,58,"clicked"
704,2333,"2024-02-27","Pricing Page",2,40,"dropped"
705,209,"2024-02-14","Home",1,90,"viewed"
706,1195,"2024-02-11","Confirmation",5,23,"converted"
707,1484,"2024-02-17","Payment",4,83,"clicked"
708,1801,"2024-06-26","Home",1,123,"clicked"
709,2796,"2024-01-15","Plan Selection",3,174,"clicked"
710,2620,"2024-04-11","Home",1,67,"viewed"
711,1184,"2024-03-16","Confirmation",5,69,"converted"
712,2274,"2024-06-10","Home",1,72,"viewed"
713,2705,"2024-04-19","Pricing Page",2,60,"clicked"
714,2380,"2024-04-08","Pricing Page",2,39,"dropped"
715,2855,"2024-01-20","Plan Selection",3,26,"clicked"
716,1737,"2024-05-25","Pricing Page",2,66,"viewed"
717,2362,"2024-01-29","Pricing Page",2,50,"dropped"
718,1254,"2024-05-28","Payment",4,169,"clicked"
719,2337,"2024-04-16","Plan Selection",3,67,"viewed"
720,450,"2024-06-19","Pricing Page",2,52,"clicked"
721,2799,"2024-04-20","Pricing Page",2,52,"clicked"
722,1706,"2024-01-08","Plan Selection",3,86,"clicked"
723,2607,"2024-01-25","Home",1,206,"viewed"
724,1388,"2024-02-17","Confirmation",5,181,"converted"
725,1496,"2024-06-15","Home",1,166,"clicked"
726,1609,"2024-06-21","Home",1,204,"clicked"
727,2638,"2024-02-27","Confirmation",5,173,"converted"
728,650,"2024-04-24","Plan Selection",3,155,"dropped"
729,303,"2024-03-01","Pricing Page",2,55,"dropped"
730,698,"2024-05-03","Payment",4,123,"viewed"
731,1908,"2024-02-01","Confirmation",5,71,"converted"
732,1945,"2024-02-26","Plan Selection",3,38,"viewed"
733,2594,"2024-05-15","Home",1,120,"clicked"
734,2155,"2024-05-18","Plan Selection",3,29,"clicked"
735,2944,"2024-04-07","Payment",4,35,"clicked"
736,1734,"2024-05-09","Payment",4,14,"viewed"
737,72,"2024-02-17","Pricing Page",2,42,"dropped"
738,1680,"2024-05-09","Confirmation",5,69,"converted"
739,2444,"2024-02-03","Pricing Page",2,57,"dropped"
740,1346,"2024-01-28","Pricing Page",2,47,"clicked"
741,2153,"2024-04-01","Pricing Page",2,50,"viewed"
742,848,"2024-05-06","Plan Selection",3,36,"viewed"
743,763,"2024-01-15","Plan Selection",3,190,"viewed"
744,1367,"2024-03-09","Plan Selection",3,112,"viewed"
745,837,"2024-04-02","Plan Selection",3,13,"viewed"
746,2162,"2024-05-14","Plan Selection",3,109,"viewed"
747,2291,"2024-02-18","Home",1,89,"viewed"
748,513,"2024-02-12","Plan Selection",3,132,"dropped"
749,1569,"2024-03-13","Pricing Page",2,57,"dropped"
750,2605,"2024-03-07","Pricing Page",2,31,"clicked"
751,1082,"2024-02-28","Plan Selection",3,155,"dropped"
752,2643,"2024-03-07","Pricing Page",2,56,"viewed"
753,2180,"2024-06-26","Payment",4,148,"clicked"
754,918,"2024-05-06","Plan Selection",3,178,"clicked"
755,1975,"2024-06-26","Confirmation",5,159,"converted"
756,2745,"2024-03-01","Confirmation",5,143,"converted"
757,1582,"2024-04-25","Plan Selection",3,31,"viewed"
758,843,"2024-02-14","Pricing Page",2,35,"clicked"
759,240,"2024-02-13","Confirmation",5,27,"converted"
760,1659,"2024-03-31","Payment",4,157,"dropped"
761,1371,"2024-06-09","Home",1,141,"dropped"
762,1520,"2024-02-14","Plan Selection",3,171,"viewed"
763,459,"2024-01-04","Plan Selection",3,26,"clicked"
764,1293,"2024-04-08","Pricing Page",2,54,"dropped"
765,1700,"2024-03-31","Payment",4,107,"dropped"
766,2258,"2024-04-25","Confirmation",5,148,"converted"
767,2107,"2024-03-19","Home",1,13,"viewed"
768,1371,"2024-04-14","Plan Selection",3,171,"clicked"
769,361,"2024-01-15","Home",1,201,"viewed"
770,1401,"2024-02-29","Pricing Page",2,38,"clicked"
771,314,"2024-05-20","Plan Selection",3,123,"dropped"
772,2399,"2024-05-05","Home",1,62,"dropped"
773,2134,"2024-02-17","Home",1,23,"viewed"
774,2812,"2024-02-06","Pricing Page",2,41,"dropped"
775,2050,"2024-02-23","Pricing Page",2,36,"viewed"
776,2319,"2024-02-02","Plan Selection",3,91,"clicked"
777,395,"2024-06-01","Payment",4,120,"clicked"
778,2890,"2024-05-31","Pricing Page",2,38,"dropped"
779,2620,"2024-05-25","Pricing Page",2,54,"dropped"
780,2915,"2024-02-25","Plan Selection",3,55,"clicked"
781,1725,"2024-01-22","Payment",4,198,"dropped"
782,2676,"2024-01-05","Pricing Page",2,34,"clicked"
783,2628,"2024-06-22","Home",1,206,"clicked"
784,12,"2024-06-03","Pricing Page",2,58,"clicked"
785,176,"2024-03-22","Home",1,25,"dropped"
786,1170,"2024-04-14","Plan Selection",3,179,"dropped"
787,2780,"2024-03-04","Confirmation",5,168,"converted"
788,199,"2024-06-20","Plan Selection",3,179,"viewed"
789,1760,"2024-01-10","Plan Selection",3,86,"clicked"
790,2394,"2024-05-28","Plan Selection",3,26,"clicked"
791,484,"2024-06-23","Pricing Page",2,60,"clicked"
792,1982,"2024-06-20","Payment",4,205,"viewed"
793,216,"2024-04-09","Plan Selection",3,23,"viewed"
794,1019,"2024-04-13","Payment",4,100,"viewed"
795,1503,"2024-02-03","Pricing Page",2,47,"clicked"
796,785,"2024-04-03","Payment",4,91,"viewed"
797,369,"2024-04-19","Plan Selection",3,103,"clicked"
798,1430,"2024-02-15","Payment",4,84,"clicked"
799,2380,"2024-05-28","Payment",4,49,"viewed"
800,978,"2024-02-20","Pricing Page",2,38,"dropped"
801,2110,"2024-02-06","Confirmation",5,175,"converted"
802,1478,"2024-06-25","Pricing Page",2,38,"viewed"
803,1809,"2024-02-09","Pricing Page",2,52,"viewed"
804,1131,"2024-01-19","Pricing Page",2,46,"clicked"
805,1278,"2024-02-23","Home",1,31,"viewed"
806,1149,"2024-01-17","Pricing Page",2,37,"dropped"
807,290,"2024-03-05","Plan Selection",3,98,"viewed"
808,618,"2024-06-13","Confirmation",5,180,"converted"
809,1564,"2024-01-09","Plan Selection",3,51,"dropped"
810,1693,"2024-05-07","Payment",4,20,"viewed"
811,2003,"2024-01-08","Pricing Page",2,56,"viewed"
812,1181,"2024-04-08","Plan Selection",3,20,"viewed"
813,401,"2024-05-04","Home",1,45,"viewed"
814,619,"2024-05-21","Pricing Page",2,42,"clicked"
815,1506,"2024-01-31","Pricing Page",2,33,"clicked"
816,2665,"2024-03-28","Payment",4,69,"dropped"
817,998,"2024-06-16","Plan Selection",3,80,"viewed"
818,1160,"2024-02-17","Home",1,15,"viewed"
819,444,"2024-05-24","Plan Selection",3,87,"clicked"
820,530,"2024-01-14","Payment",4,19,"viewed"
821,669,"2024-01-17","Payment",4,153,"dropped"
822,2335,"2024-03-01","Pricing Page",2,50,"dropped"
823,2438,"2024-06-22","Pricing Page",2,66,"clicked"
824,1198,"2024-01-09","Home",1,15,"dropped"
825,439,"2024-04-16","Plan Selection",3,167,"clicked"
826,1935,"2024-01-04","Home",1,164,"clicked"
827,1462,"2024-03-05","Pricing Page",2,44,"clicked"
828,2482,"2024-05-22","Pricing Page",2,64,"dropped"
829,1516,"2024-03-22","Payment",4,84,"viewed"
830,90,"2024-02-16","Pricing Page",2,37,"clicked"
831,468,"2024-01-12","Payment",4,10,"clicked"
832,1497,"2024-06-28","Pricing Page",2,47,"dropped"
833,2549,"2024-05-23","Pricing Page",2,58,"dropped"
834,2494,"2024-04-23","Plan Selection",3,86,"viewed"
835,1721,"2024-01-07","Pricing Page",2,36,"clicked"
836,2551,"2024-01-27","Home",1,92,"clicked"
837,1713,"2024-01-31","Home",1,31,"dropped"
838,1692,"2024-02-21","Payment",4,171,"viewed"
839,2224,"2024-02-08","Payment",4,114,"dropped"
840,110,"2024-05-28","Confirmation",5,104,"converted"
841,1212,"2024-04-19","Payment",4,49,"clicked"
842,950,"2024-05-31","Pricing Page",2,58,"clicked"
843,1757,"2024-05-12","Confirmation",5,75,"converted"
844,2760,"2024-04-21","Pricing Page",2,62,"dropped"
845,2720,"2024-02-28","Confirmation",5,110,"converted"
846,2500,"2024-04-28","Payment",4,197,"clicked"
847,2833,"2024-04-30","Pricing Page",2,51,"clicked"
848,934,"2024-03-10","Confirmation",5,169,"converted"
849,40,"2024-05-02","Pricing Page",2,57,"dropped"
850,1496,"2024-04-19","Plan Selection",3,164,"clicked"
851,746,"2024-02-24","Payment",4,198,"clicked"
852,493,"2024-04-23","Plan Selection",3,75,"viewed"
853,1681,"2024-05-02","Plan Selection",3,110,"clicked"
854,1257,"2024-06-19","Pricing Page",2,50,"clicked"
855,1480,"2024-02-08","Plan Selection",3,78,"viewed"
856,1617,"2024-06-22","Home",1,206,"clicked"
857,142,"2024-01-08","Home",1,42,"viewed"
858,2232,"2024-05-20","Plan Selection",3,205,"viewed"
859,1703,"2024-01-25","Confirmation",5,111,"converted"
860,1763,"2024-03-15","Pricing Page",2,47,"dropped"
861,2928,"2024-01-28","Payment",4,155,"dropped"
862,1376,"2024-06-13","Home",1,24,"viewed"
863,752,"2024-04-12","Home",1,158,"clicked"
864,74,"2024-05-19","Payment",4,117,"clicked"
865,961,"2024-03-20","Pricing Page",2,63,"dropped"
866,767,"2024-04-16","Home",1,35,"dropped"
867,423,"2024-03-11","Plan Selection",3,94,"clicked"
868,1611,"2024-01-01","Pricing Page",2,59,"clicked"
869,1503,"2024-03-22","Payment",4,89,"viewed"
870,1567,"2024-03-09","Pricing Page",2,45,"clicked"
871,1159,"2024-01-31","Plan Selection",3,199,"viewed"
872,1536,"2024-04-08","Home",1,62,"viewed"
873,324,"2024-02-06","Plan Selection",3,171,"dropped"
874,1717,"2024-06-04","Plan Selection",3,76,"viewed"
875,1820,"2024-02-18","Plan Selection",3,167,"clicked"
876,1600,"2024-04-05","Home",1,143,"dropped"
877,2619,"2024-06-01","Plan Selection",3,98,"clicked"
878,2482,"2024-06-01","Payment",4,38,"clicked"
879,375,"2024-01-17","Home",1,38,"clicked"
880,2721,"2024-01-24","Confirmation",5,66,"converted"
881,1796,"2024-01-28","Confirmation",5,79,"converted"
882,2569,"2024-02-13","Plan Selection",3,90,"dropped"
883,1444,"2024-06-28","Plan Selection",3,140,"viewed"
884,1426,"2024-02-26","Home",1,168,"clicked"
885,625,"2024-03-29","Payment",4,147,"viewed"
886,2049,"2024-04-11","Payment",4,35,"clicked"
887,1208,"2024-06-18","Pricing Page",2,55,"dropped"
888,1747,"2024-04-03","Payment",4,140,"viewed"
889,2126,"2024-03-03","Plan Selection",3,207,"dropped"
890,1964,"2024-06-12","Plan Selection",3,15,"clicked"
891,1244,"2024-04-13","Plan Selection",3,87,"dropped"
892,553,"2024-05-09","Home",1,205,"viewed"
893,271,"2024-01-08","Confirmation",5,119,"converted"
894,2831,"2024-01-13","Plan Selection",3,82,"clicked"
895,831,"2024-04-12","Confirmation",5,63,"converted"
896,1061,"2024-06-24","Payment",4,19,"viewed"
897,529,"2024-02-22","Confirmation",5,151,"converted"
898,2357,"2024-05-26","Plan Selection",3,22,"dropped"
899,2610,"2024-05-09","Confirmation",5,150,"converted"
900,1803,"2024-06-11","Plan Selection",3,160,"viewed"
