session_id,user_id,session_date,screen_name,funnel_stage,time_spent_seconds,action_taken,month,month_name,session_period
375,1878,2024-05-24,Home,1,33,clicked,5,May,Post-Update
376,136,2024-03-11,Payment,4,189,dropped,3,Mar,Pre-Update
377,1677,2024-04-26,Plan Selection,3,157,dropped,4,Apr,Post-Update
378,729,2024-06-19,Confirmation,5,20,converted,6,Jun,Post-Update
379,987,2024-03-30,Pricing Page,2,65,dropped,3,Mar,Post-Update
380,2349,2024-04-21,Payment,4,161,viewed,4,Apr,Post-Update
381,2697,2024-04-16,Pricing Page,2,51,dropped,4,Apr,Post-Update
382,1003,2024-01-10,Pricing Page,2,34,dropped,1,Jan,Pre-Update
383,1663,2024-05-16,Home,1,54,viewed,5,May,Post-Update
384,1264,2024-04-28,Home,1,34,clicked,4,Apr,Post-Update
385,1389,2024-04-20,Plan Selection,3,113,clicked,4,Apr,Post-Update
386,857,2024-05-11,Payment,4,158,clicked,5,May,Post-Update
387,1660,2024-05-06,Payment,4,19,viewed,5,May,Post-Update
388,1845,2024-05-28,Pricing Page,2,63,dropped,5,May,Post-Update
389,1410,2024-01-30,Pricing Page,2,47,clicked,1,Jan,Pre-Update
390,1822,2024-01-04,Pricing Page,2,40,viewed,1,Jan,Pre-Update
391,1908,2024-03-04,Payment,4,46,clicked,3,Mar,Pre-Update
392,1055,2024-04-21,Home,1,59,dropped,4,Apr,Post-Update
393,535,2024-03-02,Home,1,161,clicked,3,Mar,Pre-Update
394,966,2024-04-28,Pricing Page,2,56,dropped,4,Apr,Post-Update
395,1909,2024-06-12,Plan Selection,3,87,dropped,6,Jun,Post-Update
396,566,2024-05-12,Home,1,71,dropped,5,May,Post-Update
397,703,2024-03-27,Plan Selection,3,11,viewed,3,Mar,Post-Update
398,2428,2024-01-28,Pricing Page,2,34,viewed,1,Jan,Pre-Update
399,1967,2024-05-24,Home,1,162,viewed,5,May,Post-Update
400,986,2024-03-25,Pricing Page,2,49,clicked,3,Mar,Post-Update
401,189,2024-05-22,Payment,4,85,viewed,5,May,Post-Update
402,376,2024-04-30,Confirmation,5,170,converted,4,Apr,Post-Update
403,419,2024-02-21,Confirmation,5,37,converted,2,Feb,Pre-Update
404,2100,2024-01-16,Pricing Page,2,40,viewed,1,Jan,Pre-Update
405,2641,2024-01-08,Plan Selection,3,160,dropped,1,Jan,Pre-Update
406,2802,2024-04-09,Confirmation,5,36,converted,4,Apr,Post-Update
407,2387,2024-04-14,Pricing Page,2,60,dropped,4,Apr,Post-Update
408,29,2024-02-23,Pricing Page,2,41,clicked,2,Feb,Pre-Update
409,2405,2024-02-09,Plan Selection,3,166,viewed,2,Feb,Pre-Update
410,2732,2024-06-29,Pricing Page,2,46,clicked,6,Jun,Post-Update
411,698,2024-02-29,Confirmation,5,165,converted,2,Feb,Pre-Update
412,75,2024-05-23,Confirmation,5,25,converted,5,May,Post-Update
413,2139,2024-03-01,Plan Selection,3,133,clicked,3,Mar,Pre-Update
414,2351,2024-03-01,Pricing Page,2,46,viewed,3,Mar,Pre-Update
415,1255,2024-04-28,Home,1,35,clicked,4,Apr,Post-Update
416,1649,2024-06-27,Pricing Page,2,51,dropped,6,Jun,Post-Update
417,2022,2024-01-29,Payment,4,71,clicked,1,Jan,Pre-Update
418,1338,2024-03-14,Plan Selection,3,70,clicked,3,Mar,Pre-Update
419,288,2024-02-19,Home,1,132,viewed,2,Feb,Pre-Update
420,530,2024-03-26,Payment,4,157,dropped,3,Mar,Post-Update
421,2428,2024-03-18,Plan Selection,3,66,clicked,3,Mar,Post-Update
422,1582,2024-05-26,Pricing Page,2,65,dropped,5,May,Post-Update
423,318,2024-01-04,Payment,4,167,viewed,1,Jan,Pre-Update
424,2361,2024-01-09,Payment,4,56,clicked,1,Jan,Pre-Update
425,99,2024-04-04,Plan Selection,3,10,clicked,4,Apr,Post-Update
426,953,2024-02-05,Home,1,116,clicked,2,Feb,Pre-Update
427,1178,2024-01-30,Plan Selection,3,160,viewed,1,Jan,Pre-Update
428,2522,2024-05-14,Home,1,146,viewed,5,May,Post-Update
429,865,2024-06-01,Pricing Page,2,43,viewed,6,Jun,Post-Update
430,2551,2024-04-21,Plan Selection,3,171,clicked,4,Apr,Post-Update
431,2409,2024-05-02,Confirmation,5,187,converted,5,May,Post-Update
432,1471,2024-05-21,Pricing Page,2,64,dropped,5,May,Post-Update
433,44,2024-04-27,Home,1,11,clicked,4,Apr,Post-Update
434,1059,2024-03-01,Plan Selection,3,29,viewed,3,Mar,Pre-Update
435,2473,2024-02-15,Payment,4,45,clicked,2,Feb,Pre-Update
436,395,2024-01-11,Confirmation,5,66,converted,1,Jan,Pre-Update
437,2235,2024-06-06,Home,1,16,viewed,6,Jun,Post-Update
438,2176,2024-03-01,Plan Selection,3,111,dropped,3,Mar,Pre-Update
439,1788,2024-06-13,Payment,4,26,dropped,6,Jun,Post-Update
440,1239,2024-04-30,Home,1,93,viewed,4,Apr,Post-Update
441,2918,2024-02-29,Plan Selection,3,126,viewed,2,Feb,Pre-Update
442,475,2024-03-21,Payment,4,95,viewed,3,Mar,Post-Update
443,298,2024-06-06,Home,1,131,viewed,6,Jun,Post-Update
444,2326,2024-01-21,Pricing Page,2,55,clicked,1,Jan,Pre-Update
445,462,2024-01-27,Pricing Page,2,56,clicked,1,Jan,Pre-Update
446,2004,2024-02-29,Plan Selection,3,56,dropped,2,Feb,Pre-Update
447,1485,2024-05-16,Pricing Page,2,43,viewed,5,May,Post-Update
448,1197,2024-01-10,Home,1,48,viewed,1,Jan,Pre-Update
449,603,2024-05-12,Home,1,39,clicked,5,May,Post-Update
450,682,2024-04-06,Confirmation,5,64,converted,4,Apr,Post-Update
451,1352,2024-03-18,Payment,4,152,dropped,3,Mar,Post-Update
452,1897,2024-05-07,Plan Selection,3,202,viewed,5,May,Post-Update
453,2920,2024-06-20,Payment,4,64,viewed,6,Jun,Post-Update
454,1791,2024-03-02,Confirmation,5,112,converted,3,Mar,Pre-Update
455,2553,2024-05-08,Home,1,190,clicked,5,May,Post-Update
456,2098,2024-01-10,Home,1,155,dropped,1,Jan,Pre-Update
457,957,2024-02-23,Plan Selection,3,146,viewed,2,Feb,Pre-Update
458,995,2024-01-06,Home,1,143,viewed,1,Jan,Pre-Update
459,1242,2024-03-17,Payment,4,16,clicked,3,Mar,Post-Update
460,2505,2024-03-16,Plan Selection,3,131,clicked,3,Mar,Post-Update
461,2544,2024-02-12,Plan Selection,3,92,dropped,2,Feb,Pre-Update
462,2236,2024-01-25,Pricing Page,2,54,clicked,1,Jan,Pre-Update
463,483,2024-04-27,Payment,4,188,dropped,4,Apr,Post-Update
464,274,2024-06-29,Plan Selection,3,118,clicked,6,Jun,Post-Update
465,962,2024-05-31,Pricing Page,2,55,dropped,5,May,Post-Update
466,1289,2024-03-22,Confirmation,5,109,converted,3,Mar,Post-Update
467,1752,2024-03-17,Pricing Page,2,53,dropped,3,Mar,Post-Update
468,2167,2024-02-20,Pricing Page,2,37,clicked,2,Feb,Pre-Update
469,809,2024-04-06,Payment,4,157,dropped,4,Apr,Post-Update
470,549,2024-05-02,Payment,4,44,clicked,5,May,Post-Update
471,568,2024-06-15,Home,1,94,viewed,6,Jun,Post-Update
472,2148,2024-04-17,Payment,4,63,viewed,4,Apr,Post-Update
473,2372,2024-02-04,Plan Selection,3,89,dropped,2,Feb,Pre-Update
474,2488,2024-04-06,Home,1,57,viewed,4,Apr,Post-Update
475,2333,2024-05-22,Plan Selection,3,152,viewed,5,May,Post-Update
476,1208,2024-06-10,Pricing Page,2,55,dropped,6,Jun,Post-Update
477,2361,2024-04-25,Payment,4,57,viewed,4,Apr,Post-Update
478,2251,2024-05-02,Home,1,127,clicked,5,May,Post-Update
479,208,2024-04-27,Home,1,56,dropped,4,Apr,Post-Update
480,1723,2024-05-08,Payment,4,203,clicked,5,May,Post-Update
481,90,2024-06-27,Payment,4,66,viewed,6,Jun,Post-Update
482,1423,2024-05-20,Pricing Page,2,38,clicked,5,May,Post-Update
483,469,2024-06-06,Confirmation,5,178,converted,6,Jun,Post-Update
484,1622,2024-02-01,Pricing Page,2,50,clicked,2,Feb,Pre-Update
485,1956,2024-01-03,Home,1,126,clicked,1,Jan,Pre-Update
486,2886,2024-02-02,Home,1,117,viewed,2,Feb,Pre-Update
487,1698,2024-06-16,Confirmation,5,179,converted,6,Jun,Post-Update
488,1421,2024-05-28,Plan Selection,3,192,clicked,5,May,Post-Update
489,2918,2024-02-12,Pricing Page,2,48,dropped,2,Feb,Pre-Update
490,1272,2024-03-08,Plan Selection,3,169,dropped,3,Mar,Pre-Update
491,2381,2024-02-16,Confirmation,5,167,converted,2,Feb,Pre-Update
492,603,2024-04-26,Plan Selection,3,27,viewed,4,Apr,Post-Update
493,2773,2024-05-07,Payment,4,140,dropped,5,May,Post-Update
494,222,2024-03-03,Plan Selection,3,118,dropped,3,Mar,Pre-Update
495,575,2024-03-25,Payment,4,80,clicked,3,Mar,Post-Update
496,1558,2024-01-09,Plan Selection,3,68,clicked,1,Jan,Pre-Update
497,408,2024-03-25,Confirmation,5,66,converted,3,Mar,Post-Update
498,1813,2024-01-31,Home,1,142,dropped,1,Jan,Pre-Update
499,289,2024-05-29,Payment,4,164,clicked,5,May,Post-Update
500,549,2024-01-04,Plan Selection,3,143,viewed,1,Jan,Pre-Update
501,1407,2024-02-17,Confirmation,5,170,converted,2,Feb,Pre-Update
502,768,2024-06-06,Plan Selection,3,73,viewed,6,Jun,Post-Update
503,559,2024-03-22,Plan Selection,3,25,clicked,3,Mar,Post-Update
504,1430,2024-03-04,Pricing Page,2,48,dropped,3,Mar,Pre-Update
505,1086,2024-05-06,Pricing Page,2,66,dropped,5,May,Post-Update
506,39,2024-02-28,Plan Selection,3,187,viewed,2,Feb,Pre-Update
507,14,2024-05-28,Home,1,198,clicked,5,May,Post-Update
508,1514,2024-01-23,Home,1,53,viewed,1,Jan,Pre-Update
509,2975,2024-05-19,Confirmation,5,30,converted,5,May,Post-Update
510,2593,2024-01-03,Pricing Page,2,38,dropped,1,Jan,Pre-Update
511,1765,2024-04-27,Pricing Page,2,51,clicked,4,Apr,Post-Update
512,1903,2024-05-22,Home,1,174,viewed,5,May,Post-Update
513,1505,2024-04-05,Home,1,36,dropped,4,Apr,Post-Update
514,2117,2024-06-06,Pricing Page,2,54,dropped,6,Jun,Post-Update
515,2631,2024-01-08,Plan Selection,3,169,dropped,1,Jan,Pre-Update
516,2224,2024-01-06,Confirmation,5,108,converted,1,Jan,Pre-Update
517,2180,2024-01-27,Plan Selection,3,82,dropped,1,Jan,Pre-Update
518,1544,2024-02-08,Plan Selection,3,11,clicked,2,Feb,Pre-Update
519,642,2024-05-11,Confirmation,5,167,converted,5,May,Post-Update
520,2839,2024-03-08,Home,1,23,dropped,3,Mar,Pre-Update
521,2598,2024-05-05,Payment,4,58,viewed,5,May,Post-Update
522,1188,2024-01-19,Pricing Page,2,39,clicked,1,Jan,Pre-Update
523,1002,2024-05-02,Pricing Page,2,63,dropped,5,May,Post-Update
524,255,2024-01-08,Confirmation,5,141,converted,1,Jan,Pre-Update
525,1269,2024-01-25,Pricing Page,2,50,dropped,1,Jan,Pre-Update
526,2668,2024-06-06,Plan Selection,3,162,viewed,6,Jun,Post-Update
527,2125,2024-01-26,Plan Selection,3,100,clicked,1,Jan,Pre-Update
528,1058,2024-01-25,Plan Selection,3,145,clicked,1,Jan,Pre-Update
529,1962,2024-04-29,Pricing Page,2,57,dropped,4,Apr,Post-Update
530,2062,2024-03-18,Home,1,38,clicked,3,Mar,Post-Update
531,2496,2024-05-25,Plan Selection,3,56,clicked,5,May,Post-Update
532,556,2024-02-05,Pricing Page,2,45,dropped,2,Feb,Pre-Update
533,2331,2024-01-21,Pricing Page,2,56,clicked,1,Jan,Pre-Update
534,2779,2024-03-25,Plan Selection,3,91,clicked,3,Mar,Post-Update
535,1527,2024-04-01,Home,1,113,clicked,4,Apr,Post-Update
536,875,2024-05-15,Payment,4,29,viewed,5,May,Post-Update
537,381,2024-06-26,Plan Selection,3,148,viewed,6,Jun,Post-Update
538,1059,2024-01-19,Pricing Page,2,59,clicked,1,Jan,Pre-Update
539,2277,2024-01-31,Plan Selection,3,73,viewed,1,Jan,Pre-Update
540,1528,2024-06-06,Payment,4,111,dropped,6,Jun,Post-Update
541,2523,2024-06-26,Pricing Page,2,38,viewed,6,Jun,Post-Update
542,1526,2024-05-25,Pricing Page,2,39,clicked,5,May,Post-Update
543,2592,2024-06-11,Confirmation,5,165,converted,6,Jun,Post-Update
544,628,2024-05-08,Confirmation,5,110,converted,5,May,Post-Update
545,2197,2024-01-28,Plan Selection,3,85,dropped,1,Jan,Pre-Update
546,2319,2024-02-28,Pricing Page,2,45,clicked,2,Feb,Pre-Update
547,172,2024-01-20,Pricing Page,2,45,clicked,1,Jan,Pre-Update
548,2016,2024-01-08,Home,1,182,viewed,1,Jan,Pre-Update
549,2932,2024-05-15,Payment,4,178,viewed,5,May,Post-Update
550,853,2024-01-24,Payment,4,134,viewed,1,Jan,Pre-Update
551,2028,2024-02-15,Pricing Page,2,41,dropped,2,Feb,Pre-Update
552,2525,2024-04-24,Plan Selection,3,59,clicked,4,Apr,Post-Update
553,24,2024-06-28,Confirmation,5,148,converted,6,Jun,Post-Update
554,2011,2024-02-18,Pricing Page,2,55,dropped,2,Feb,Pre-Update
555,1815,2024-03-03,Confirmation,5,106,converted,3,Mar,Pre-Update
556,2122,2024-01-16,Pricing Page,2,39,clicked,1,Jan,Pre-Update
557,431,2024-06-06,Confirmation,5,206,converted,6,Jun,Post-Update
558,442,2024-05-23,Plan Selection,3,68,viewed,5,May,Post-Update
559,1136,2024-03-02,Plan Selection,3,171,clicked,3,Mar,Pre-Update
560,926,2024-03-31,Plan Selection,3,91,clicked,3,Mar,Post-Update
561,586,2024-01-24,Home,1,189,clicked,1,Jan,Pre-Update
562,2626,2024-03-20,Plan Selection,3,108,viewed,3,Mar,Post-Update
563,1264,2024-05-18,Plan Selection,3,118,dropped,5,May,Post-Update
564,1269,2024-01-16,Home,1,106,viewed,1,Jan,Pre-Update
565,1281,2024-02-07,Payment,4,46,viewed,2,Feb,Pre-Update
566,1873,2024-02-08,Pricing Page,2,40,dropped,2,Feb,Pre-Update
567,3,2024-03-03,Payment,4,132,viewed,3,Mar,Pre-Update
568,1472,2024-06-04,Payment,4,117,dropped,6,Jun,Post-Update
569,1423,2024-05-10,Home,1,151,dropped,5,May,Post-Update
570,2,2024-06-16,Plan Selection,3,84,viewed,6,Jun,Post-Update
571,2174,2024-05-10,Pricing Page,2,66,dropped,5,May,Post-Update
572,1165,2024-04-21,Confirmation,5,159,converted,4,Apr,Post-Update
573,2940,2024-04-28,Pricing Page,2,60,clicked,4,Apr,Post-Update
574,341,2024-04-13,Plan Selection,3,180,viewed,4,Apr,Post-Update
575,191,2024-01-27,Plan Selection,3,54,clicked,1,Jan,Pre-Update
576,2741,2024-01-04,Pricing Page,2,52,clicked,1,Jan,Pre-Update
577,283,2024-03-24,Home,1,160,viewed,3,Mar,Post-Update
578,343,2024-04-09,Pricing Page,2,49,clicked,4,Apr,Post-Update
579,793,2024-02-20,Plan Selection,3,45,dropped,2,Feb,Pre-Update
580,2472,2024-06-13,Home,1,137,viewed,6,Jun,Post-Update
581,2920,2024-06-17,Payment,4,183,dropped,6,Jun,Post-Update
582,388,2024-02-07,Plan Selection,3,123,viewed,2,Feb,Pre-Update
583,2818,2024-06-13,Payment,4,201,clicked,6,Jun,Post-Update
584,35,2024-02-28,Plan Selection,3,205,dropped,2,Feb,Pre-Update
585,1816,2024-05-08,Payment,4,107,clicked,5,May,Post-Update
586,2787,2024-05-25,Pricing Page,2,62,dropped,5,May,Post-Update
587,243,2024-03-31,Pricing Page,2,62,dropped,3,Mar,Post-Update
588,860,2024-03-06,Confirmation,5,151,converted,3,Mar,Pre-Update
589,1961,2024-01-27,Payment,4,100,viewed,1,Jan,Pre-Update
590,807,2024-04-12,Home,1,103,dropped,4,Apr,Post-Update
591,2352,2024-02-07,Plan Selection,3,162,viewed,2,Feb,Pre-Update
592,2010,2024-06-24,Payment,4,75,dropped,6,Jun,Post-Update
593,1351,2024-06-28,Plan Selection,3,31,viewed,6,Jun,Post-Update
594,404,2024-04-17,Plan Selection,3,26,viewed,4,Apr,Post-Update
595,630,2024-06-25,Pricing Page,2,46,clicked,6,Jun,Post-Update
596,2145,2024-03-18,Confirmation,5,140,converted,3,Mar,Post-Update
597,887,2024-04-05,Payment,4,34,clicked,4,Apr,Post-Update
598,1773,2024-05-21,Home,1,72,dropped,5,May,Post-Update
599,2842,2024-02-06,Home,1,55,viewed,2,Feb,Pre-Update
600,1614,2024-05-16,Home,1,114,dropped,5,May,Post-Update
601,447,2024-02-26,Home,1,142,viewed,2,Feb,Pre-Update
602,2169,2024-05-23,Payment,4,128,clicked,5,May,Post-Update
603,364,2024-06-06,Confirmation,5,63,converted,6,Jun,Post-Update
604,1248,2024-02-20,Home,1,179,viewed,2,Feb,Pre-Update
605,1780,2024-03-29,Plan Selection,3,171,dropped,3,Mar,Post-Update
606,2824,2024-03-29,Plan Selection,3,143,clicked,3,Mar,Post-Update
607,753,2024-06-12,Payment,4,36,clicked,6,Jun,Post-Update
608,1026,2024-05-01,Pricing Page,2,56,dropped,5,May,Post-Update
609,1427,2024-02-06,Plan Selection,3,73,viewed,2,Feb,Pre-Update
610,623,2024-04-07,Home,1,170,viewed,4,Apr,Post-Update
611,1023,2024-03-23,Pricing Page,2,66,dropped,3,Mar,Post-Update
612,383,2024-04-24,Payment,4,10,viewed,4,Apr,Post-Update
613,1150,2024-06-08,Pricing Page,2,55,dropped,6,Jun,Post-Update
614,318,2024-01-05,Payment,4,190,dropped,1,Jan,Pre-Update
615,2907,2024-03-20,Pricing Page,2,40,dropped,3,Mar,Post-Update
616,1428,2024-05-17,Pricing Page,2,55,clicked,5,May,Post-Update
617,979,2024-02-02,Confirmation,5,12,converted,2,Feb,Pre-Update
618,989,2024-04-21,Home,1,123,clicked,4,Apr,Post-Update
619,643,2024-02-28,Confirmation,5,196,converted,2,Feb,Pre-Update
620,2158,2024-05-24,Payment,4,161,clicked,5,May,Post-Update
621,646,2024-02-03,Pricing Page,2,53,dropped,2,Feb,Pre-Update
622,1482,2024-06-18,Pricing Page,2,44,dropped,6,Jun,Post-Update
623,2944,2024-02-23,Plan Selection,3,177,clicked,2,Feb,Pre-Update
624,728,2024-04-11,Home,1,138,dropped,4,Apr,Post-Update
625,481,2024-05-15,Pricing Page,2,41,clicked,5,May,Post-Update
626,537,2024-05-25,Pricing Page,2,38,dropped,5,May,Post-Update
627,2371,2024-02-19,Home,1,45,viewed,2,Feb,Pre-Update
628,2754,2024-06-15,Payment,4,94,clicked,6,Jun,Post-Update
629,2175,2024-05-30,Confirmation,5,102,converted,5,May,Post-Update
630,975,2024-02-14,Pricing Page,2,44,clicked,2,Feb,Pre-Update
631,387,2024-03-28,Home,1,152,clicked,3,Mar,Post-Update
632,560,2024-04-07,Home,1,17,viewed,4,Apr,Post-Update
633,2598,2024-06-19,Home,1,158,clicked,6,Jun,Post-Update
634,2009,2024-02-07,Home,1,106,clicked,2,Feb,Pre-Update
635,952,2024-04-05,Plan Selection,3,179,dropped,4,Apr,Post-Update
636,986,2024-01-23,Plan Selection,3,164,viewed,1,Jan,Pre-Update
637,1610,2024-05-20,Pricing Page,2,67,dropped,5,May,Post-Update
638,1595,2024-03-10,Pricing Page,2,45,clicked,3,Mar,Pre-Update
639,1443,2024-04-13,Pricing Page,2,49,dropped,4,Apr,Post-Update
640,2645,2024-04-20,Pricing Page,2,45,dropped,4,Apr,Post-Update
641,1074,2024-05-08,Pricing Page,2,47,dropped,5,May,Post-Update
642,1542,2024-02-24,Confirmation,5,182,converted,2,Feb,Pre-Update
643,1393,2024-05-12,Pricing Page,2,40,clicked,5,May,Post-Update
644,2919,2024-06-18,Payment,4,205,viewed,6,Jun,Post-Update
645,369,2024-05-21,Plan Selection,3,90,clicked,5,May,Post-Update
646,1728,2024-05-26,Pricing Page,2,43,viewed,5,May,Post-Update
647,905,2024-04-16,Home,1,85,viewed,4,Apr,Post-Update
648,2728,2024-01-22,Payment,4,208,clicked,1,Jan,Pre-Update
649,2207,2024-04-28,Home,1,79,clicked,4,Apr,Post-Update
650,2104,2024-06-04,Pricing Page,2,50,dropped,6,Jun,Post-Update
651,956,2024-01-07,Pricing Page,2,30,clicked,1,Jan,Pre-Update
652,781,2024-06-09,Plan Selection,3,138,dropped,6,Jun,Post-Update
653,769,2024-04-12,Home,1,134,viewed,4,Apr,Post-Update
654,2146,2024-05-29,Confirmation,5,103,converted,5,May,Post-Update
655,1129,2024-03-26,Pricing Page,2,61,dropped,3,Mar,Post-Update
656,1137,2024-03-27,Pricing Page,2,64,dropped,3,Mar,Post-Update
657,823,2024-04-24,Pricing Page,2,63,dropped,4,Apr,Post-Update
658,1012,2024-01-30,Payment,4,118,clicked,1,Jan,Pre-Update
659,2538,2024-03-03,Home,1,186,viewed,3,Mar,Pre-Update
660,1988,2024-05-11,Plan Selection,3,23,clicked,5,May,Post-Update
661,2090,2024-03-03,Plan Selection,3,46,viewed,3,Mar,Pre-Update
662,1030,2024-05-21,Payment,4,19,viewed,5,May,Post-Update
663,2743,2024-05-12,Confirmation,5,88,converted,5,May,Post-Update
664,601,2024-05-30,Plan Selection,3,60,viewed,5,May,Post-Update
665,923,2024-05-06,Plan Selection,3,170,clicked,5,May,Post-Update
666,2920,2024-01-07,Pricing Page,2,34,dropped,1,Jan,Pre-Update
667,1968,2024-02-07,Home,1,144,dropped,2,Feb,Pre-Update
668,2712,2024-06-24,Home,1,164,clicked,6,Jun,Post-Update
669,2844,2024-03-09,Home,1,37,clicked,3,Mar,Pre-Update
670,707,2024-04-15,Pricing Page,2,48,dropped,4,Apr,Post-Update
671,381,2024-04-10,Pricing Page,2,45,dropped,4,Apr,Post-Update
672,2646,2024-01-04,Pricing Page,2,36,clicked,1,Jan,Pre-Update
673,2235,2024-05-07,Pricing Page,2,48,viewed,5,May,Post-Update
674,1035,2024-01-16,Pricing Page,2,49,dropped,1,Jan,Pre-Update
675,2374,2024-03-30,Home,1,205,viewed,3,Mar,Post-Update
676,542,2024-01-06,Plan Selection,3,202,viewed,1,Jan,Pre-Update
677,2996,2024-01-12,Pricing Page,2,41,viewed,1,Jan,Pre-Update
678,2329,2024-06-15,Pricing Page,2,56,dropped,6,Jun,Post-Update
679,883,2024-05-24,Home,1,34,clicked,5,May,Post-Update
680,463,2024-06-04,Payment,4,124,clicked,6,Jun,Post-Update
681,525,2024-05-13,Home,1,127,clicked,5,May,Post-Update
682,1508,2024-01-29,Pricing Page,2,57,clicked,1,Jan,Pre-Update
683,2242,2024-04-29,Home,1,83,viewed,4,Apr,Post-Update
684,2961,2024-01-16,Pricing Page,2,31,viewed,1,Jan,Pre-Update
685,2966,2024-03-27,Pricing Page,2,59,dropped,3,Mar,Post-Update
686,1036,2024-05-29,Home,1,201,clicked,5,May,Post-Update
687,2295,2024-02-13,Confirmation,5,181,converted,2,Feb,Pre-Update
688,1606,2024-01-19,Confirmation,5,63,converted,1,Jan,Pre-Update
689,1756,2024-01-23,Payment,4,11,clicked,1,Jan,Pre-Update
690,60,2024-06-06,Pricing Page,2,64,dropped,6,Jun,Post-Update
691,313,2024-06-03,Confirmation,5,46,converted,6,Jun,Post-Update
692,239,2024-06-01,Confirmation,5,78,converted,6,Jun,Post-Update
693,2368,2024-06-15,Pricing Page,2,49,dropped,6,Jun,Post-Update
694,277,2024-05-08,Pricing Page,2,43,dropped,5,May,Post-Update
695,1161,2024-03-03,Plan Selection,3,169,clicked,3,Mar,Pre-Update
696,200,2024-03-23,Home,1,10,viewed,3,Mar,Post-Update
697,2979,2024-04-11,Payment,4,99,viewed,4,Apr,Post-Update
698,1422,2024-01-14,Confirmation,5,126,converted,1,Jan,Pre-Update
699,101,2024-03-15,Confirmation,5,131,converted,3,Mar,Post-Update
700,387,2024-05-28,Plan Selection,3,33,clicked,5,May,Post-Update
701,2475,2024-05-28,Plan Selection,3,142,clicked,5,May,Post-Update
702,553,2024-04-22,Plan Selection,3,185,viewed,4,Apr,Post-Update
703,366,2024-03-04,Pricing Page,2,58,clicked,3,Mar,Pre-Update
704,2333,2024-02-27,Pricing Page,2,40,dropped,2,Feb,Pre-Update
705,209,2024-02-14,Home,1,90,viewed,2,Feb,Pre-Update
706,1195,2024-02-11,Confirmation,5,23,converted,2,Feb,Pre-Update
707,1484,2024-02-17,Payment,4,83,clicked,2,Feb,Pre-Update
708,1801,2024-06-26,Home,1,123,clicked,6,Jun,Post-Update
709,2796,2024-01-15,Plan Selection,3,174,clicked,1,Jan,Pre-Update
710,2620,2024-04-11,Home,1,67,viewed,4,Apr,Post-Update
711,1184,2024-03-16,Confirmation,5,69,converted,3,Mar,Post-Update
712,2274,2024-06-10,Home,1,72,viewed,6,Jun,Post-Update
713,2705,2024-04-19,Pricing Page,2,60,clicked,4,Apr,Post-Update
714,2380,2024-04-08,Pricing Page,2,39,dropped,4,Apr,Post-Update
715,2855,2024-01-20,Plan Selection,3,26,clicked,1,Jan,Pre-Update
716,1737,2024-05-25,Pricing Page,2,66,viewed,5,May,Post-Update
717,2362,2024-01-29,Pricing Page,2,50,dropped,1,Jan,Pre-Update
718,1254,2024-05-28,Payment,4,169,clicked,5,May,Post-Update
719,2337,2024-04-16,Plan Selection,3,67,viewed,4,Apr,Post-Update
720,450,2024-06-19,Pricing Page,2,52,clicked,6,Jun,Post-Update
721,2799,2024-04-20,Pricing Page,2,52,clicked,4,Apr,Post-Update
722,1706,2024-01-08,Plan Selection,3,86,clicked,1,Jan,Pre-Update
723,2607,2024-01-25,Home,1,206,viewed,1,Jan,Pre-Update
724,1388,2024-02-17,Confirmation,5,181,converted,2,Feb,Pre-Update
725,1496,2024-06-15,Home,1,166,clicked,6,Jun,Post-Update
726,1609,2024-06-21,Home,1,204,clicked,6,Jun,Post-Update
727,2638,2024-02-27,Confirmation,5,173,converted,2,Feb,Pre-Update
728,650,2024-04-24,Plan Selection,3,155,dropped,4,Apr,Post-Update
729,303,2024-03-01,Pricing Page,2,55,dropped,3,Mar,Pre-Update
730,698,2024-05-03,Payment,4,123,viewed,5,May,Post-Update
731,1908,2024-02-01,Confirmation,5,71,converted,2,Feb,Pre-Update
